,Bairro,CEP,CNES,CNPJ,CPF,Complemento,Data Expedição,Dependência,Gestão,Logradouro,Município,Nome,Nome Empresarial,Número,Número Alvará,Orgão Expedidor,Personalidade,Sub Tipo Estabelecimento,Telefone,Tipo Estabelecimento,UF,_id
606dba2943f29a1e7c7f7415,BOA VISTA,17501560,5233585,--,--,--,09/06/2006,INDIVIDUAL,MUNICIPAL,RUA BOROROS,MARILIA - IBGE - 352900,CONSULTORIO DRA KENIA MARIA GOLDBRAUM CALIL LOPES,KENIA MARIA GOLDBRAUM CALIL LOPES,346,352900501-851-000383-1-4,SMS,FÍSICA,--,14-34542709,CONSULTORIO ISOLADO,SP,606dba2943f29a1e7c7f7415
606dba2a43f29a1e7c7f7416,SENADOR SALGADO FILH,17502560,9955127,--,--,--,29/10/2019,INDIVIDUAL,MUNICIPAL,GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DRA LAIS GELAMO BORGES,LAIS GELAMO BORGES,87,352900-501-865-000734-1-5,SMS,FÍSICA,--,(14) 98182-1994,CONSULTORIO ISOLADO,SP,606dba2a43f29a1e7c7f7416
606dba2b43f29a1e7c7f7417,JD MARIA ISABEL,17516170,9086323,--,--,--,28/09/2016,INDIVIDUAL,MUNICIPAL,RUA 21 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA LARISSA COCA DE BARROS,LARISSA COCA DE BARROS,263,352900501-865-000595-1-0,SMS,FÍSICA,--,14-34322559,CONSULTORIO ISOLADO,SP,606dba2b43f29a1e7c7f7417
606dba2c43f29a1e7c7f7418,PARQUE SAO JORGE,17520260,9781064, 30276592000130,--,--,23/04/2019,INDIVIDUAL,MUNICIPAL,RUA ALFREDO AUGUSTO DE ARAUJO,MARILIA - IBGE - 352900,CONSULTORIO DRA LARISSA ESTANISLAU PESSIM,LARISSA ESTANISLAU PESSIM EIRELI,211,352900.501-865-000670-1-6,SMS,JURÍDICA,--,(14) 98149-1732,CONSULTORIO ISOLADO,SP,606dba2c43f29a1e7c7f7418
606dba2d43f29a1e7c7f7419,CENTRO,17501450,7130430,--,--,--,28/08/2013,INDIVIDUAL,MUNICIPAL,RUA 15 DE NOVEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA LARISSA JAVURECK GRASSI,LARISSA JAVURECK GRASSI,482,352900501-863-001663-1-6,SMS,FÍSICA,--,14 - 3301-6000,CONSULTORIO ISOLADO,SP,606dba2d43f29a1e7c7f7419
606dba2e43f29a1e7c7f741a,JARDIM MARIA IZABEL,17515220,9260676,--,--,--,02/06/2017,INDIVIDUAL,MUNICIPAL,RUA VINTE UM DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA LETICIA GOMES DA SILVA NOBILE,LETICIA GOMES DA SILVA NOBILE,494,352900501-865-000630-1-0,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dba2e43f29a1e7c7f741a
606dba2f43f29a1e7c7f741b,BOA VISTA,17501560,7892950,--,--,--,15/12/2015,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA LETICIA PIASSA,LETICIA PIASSA,164,352900501-865-000550-1-8,SMS,FÍSICA,--,(14) 3422-2237,CONSULTORIO ISOLADO,SP,606dba2f43f29a1e7c7f741b
606dba3043f29a1e7c7f741c,SALGADO FILHO,17502080,3816656,--,--,--,15/02/2006,INDIVIDUAL,MUNICIPAL,RUA CARAJAS,MARILIA - IBGE - 352900,CONSULTORIO DRA LIDIA CRISTINA DE ALMEIDA,LIDIA CRISTINA DE ALMEIDA,20,3542900501-851-001209-1-0,SMS,FÍSICA,--,14-34330711,CONSULTORIO ISOLADO,SP,606dba3043f29a1e7c7f741c
606dba3143f29a1e7c7f741d,MARIA ISABEL,17516180,5233488,--,--,--,08/06/2006,INDIVIDUAL,MUNICIPAL,RUA JULIO DE MESQUITA,MARILIA - IBGE - 352900,CONSULTORIO DRA LIDIMAR RODRIGUES DE SOUZA,LIDIMAR RODRIGUES DE SOUZA,661,352900501-851-001377-15,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dba3143f29a1e7c7f741d
606dba3243f29a1e7c7f741e,CENTRO,17500011,6549063,--,--,--,22/04/2010,INDIVIDUAL,MUNICIPAL,RUA 04 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA LIGIA MARA MARQUES COIMBRA,LIGIA MARA MARQUES COIMBRA,578,352900501-863-000373-1-1,SMS,FÍSICA,--,14-34334355,CONSULTORIO ISOLADO,SP,606dba3243f29a1e7c7f741e
606dba3343f29a1e7c7f741f,JD MARIA IZABEL,17509160,6265375,--,--,--,15/05/2009,INDIVIDUAL,MUNICIPAL,RUA TOMAZ GONZAGA,MARILIA - IBGE - 352900,CONSULTORIO DRA LILIAN APARECIDA A JOSE,LILIAN APARECIDA ALVES JOSE,172,352900501-863-000731-1-3,SMS,FÍSICA,--,1434331116,CONSULTORIO ISOLADO,SP,606dba3343f29a1e7c7f741f
606dba3443f29a1e7c7f7420,CENTRO,17501000,6247229,--,--,SALA 21 2 ANDAR,08/04/2009,INDIVIDUAL,MUNICIPAL,RUA CARLOS GOMES,MARILIA - IBGE - 352900,CONSULTORIO DRA LILIAN CRISTINA DE O PESQUERO,LILIAN CRISTINA DE OLIVEIRA PESQUERO,312,352900501-863-0010-86-1-8,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dba3443f29a1e7c7f7420
606dba3543f29a1e7c7f7421,SALGADO FILHO,17502020,7517262, 19522164000107,--,--,19/02/2014,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA LISANDRE CAVALCANTE FERRARI BERRIEL,CLINICA E CIRURGIA DE OLHOS BERRIEL S S LTDA,930,352900501-863001792-1-3,SMS,JURÍDICA,--,14 - 3454-6176,CONSULTORIO ISOLADO,SP,606dba3543f29a1e7c7f7421
606dba3643f29a1e7c7f7422,SALGADO FILHO,17502560,9139710,--,--,CASA,09/01/2017,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DRA LISETE HORN BELON FERNANDES,LISETE HORN BELON FERNANDES,87,352900501-865-000128-1-5,SMS,FÍSICA,--,(14) 99632-3288,CONSULTORIO ISOLADO,SP,606dba3643f29a1e7c7f7422
606dba3743f29a1e7c7f7423,JD MARIA IZABEL,17515460,5052106,--,--,--,20/03/2019,INDIVIDUAL,MUNICIPAL,RUA CLAUDIO MANOEL DA COSTA,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIANA COLNAGO GONCALVES FRANK,LUCIANA COLNAGO GONCALVES FRANK,56,352900501.863.002471.1.1,SMS,FÍSICA,--,14-34339492,CONSULTORIO ISOLADO,SP,606dba3743f29a1e7c7f7423
606dba3843f29a1e7c7f7424,BAIRRO PALMITAL,17509021,7196334,--,--,--,28/01/2013,INDIVIDUAL,MUNICIPAL,AV PEDRO DE TOLEDO,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIANA DE OLIVEIRA PIMENTEL,LUCIANA DE OLIVEIRA PIMENTEL,1086,352900501863001594-17,SMS,FÍSICA,--,14-34337819,CONSULTORIO ISOLADO,SP,606dba3843f29a1e7c7f7424
606dba3943f29a1e7c7f7425,CENTRO,17500090,5035422,--,--,--,09/06/2006,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIANA OTTAIANO CERANTOLA,LUCIANA OTTAIANO CERANTOLA,86,352900501851000406-1-4,SMS,FÍSICA,--,14-34333370,CONSULTORIO ISOLADO,SP,606dba3943f29a1e7c7f7425
606dba3a43f29a1e7c7f7426,MARI IZABEL,17516170,6969763,--,--,--,23/02/2012,INDIVIDUAL,MUNICIPAL,RUA VINTE E UM DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIANA RAFAELA VERNASCHI QUIRICI,LUCIANA RAFAELA VERNASCHI QUIRICI,631,35290050186500032417,SMS,FÍSICA,--,14 - 33066688,CONSULTORIO ISOLADO,SP,606dba3a43f29a1e7c7f7426
606dba3b43f29a1e7c7f7427,MARIA IZABEL,17515290,6903207,--,--,--,21/07/2011,INDIVIDUAL,MUNICIPAL,BARTOLOMEU BUENO,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIANA THIAGO,LUCIANA THIAGO,123,352900501-863-00142700,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dba3b43f29a1e7c7f7427
606dba3c43f29a1e7c7f7428,CASCATA,17509020,5171148,--,--,--,25/07/2011,INDIVIDUAL,MUNICIPAL,AV PEDRO DE TOLEDO,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCIENNE DA CRUZ OLIVEIRA,LUCIENNE DA CRUZ OLIVEIRA,206,35290050186500004618,SMS,FÍSICA,--,14-34542277,CONSULTORIO ISOLADO,SP,606dba3c43f29a1e7c7f7428
606dba3c43f29a1e7c7f7429,CASCATA,17515160,7087780,--,--,--,01/08/2012,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,CONSULTORIO DRA LUCYANE TAGAMI,LUCYANE TAGAMI,593,352900501-863-001591-1-5,SMS,FÍSICA,--,14-34335055,CONSULTORIO ISOLADO,SP,606dba3c43f29a1e7c7f7429
606dba3d43f29a1e7c7f742a,MARILIA,17509130,0229571, 37603730000197,--,--,06/04/2020,INDIVIDUAL,MUNICIPAL,RIO GRANDE DO SUL,MARILIA - IBGE - 352900,CONSULTORIO DRA LUDMILLA CANDIDO DE ASSIS APOLINARIO,LUDMILLA CANDIDO DE ASSIS APOLINARIO,247,352900501-865-00752-1-3,SMS,JURÍDICA,--,(14) 99856-8698,CONSULTORIO ISOLADO,SP,606dba3d43f29a1e7c7f742a
606dba3e43f29a1e7c7f742b,MARIA IZABEL,17515260,9337059,--,--,SALA 2,25/04/2019,INDIVIDUAL,MUNICIPAL,TOMAS GONZAGA,MARILIA - IBGE - 352900,CONSULTORIO DRA LUIZA DO AMARAL FOGACA,LUIZA DO AMARAL FOGACA,84,352900501-865-000690-1-9,SMS,FÍSICA,--,14-99126-5508,CONSULTORIO ISOLADO,SP,606dba3e43f29a1e7c7f742b
606dba3f43f29a1e7c7f742c,CENTRO,17515150,5388309,--,--,--,01/02/2007,INDIVIDUAL,MUNICIPAL,RUA SAO LUIZ,MARILIA - IBGE - 352900,CONSULTORIO DRA LYGIA MARIA MAROLA TAVERNARO,LYGIA MARIA MAROLA TAVERNARO,201,35290050186300045217,SMS,FÍSICA,--,14-34322400,CONSULTORIO ISOLADO,SP,606dba3f43f29a1e7c7f742c
606dba4043f29a1e7c7f742d,NOVA MARILIA,17501000,5310296,--,--,--,05/03/2007,INDIVIDUAL,MUNICIPAL,MARINO CASADEI,MARILIA - IBGE - 352900,CONSULTORIO DRA LYGIA MAROLA TAVERNARO,LYGIA MAROLA TAVERNARO,411,352900501863001511,SMS,FÍSICA,--,14-34511064,CONSULTORIO ISOLADO,SP,606dba4043f29a1e7c7f742d
606dba4143f29a1e7c7f742e,FRAGATA,17502220,6219438,--,--,--,27/03/2009,INDIVIDUAL,MUNICIPAL,PRACA ATHOS FRAGATA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCELA MALUF SALVI,MARCELA MALUF SALVI,65,352900501-863-000972-1-7,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dba4143f29a1e7c7f742e
606dba4243f29a1e7c7f742f,CENTRO,17500020,6953786,--,--,A,16/02/2012,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCIA BASSALOBRE RIBEIRO DE CARVALHO,MARCIA BASSALOBRE RIBEIRO DE CARVALHO,425,352900501-863-001515-1-3,SES,FÍSICA,--,14-34135563,CONSULTORIO ISOLADO,SP,606dba4243f29a1e7c7f742f
606dba4343f29a1e7c7f7430,MARIA IZABEL,17516170,9495797,--,--,--,14/08/2018,INDIVIDUAL,MUNICIPAL,AV 21 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCIA KIYOMI FUONKE LOPES,MARCIA KIYOMI FUONKE LOPES,631,35290050186500065510,SMS,FÍSICA,--,14-99703-5822,CONSULTORIO ISOLADO,SP,606dba4343f29a1e7c7f7430
606dba4443f29a1e7c7f7431,SALGADO FILHO,17502560,5571537,--,--,--,20/09/2007,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCIA OLIVEIRA MAYO SOARES,MARCIA OLIVEIRA MAYO SOARES,87,352900501-865-00018-0-2,SMS,FÍSICA,--,14-34333088,CONSULTORIO ISOLADO,SP,606dba4443f29a1e7c7f7431
606dba4543f29a1e7c7f7432,JD TANGARA,17516010,6365981,--,--,--,--,INDIVIDUAL,MUNICIPAL,RUA JOSE BERTONHA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCIA PRADO M T RODRIGUES,MARCIA PRADO MINHOTO TEIXEIRA RODRIGUES,126,--,--,FÍSICA,--,14-34225059,CONSULTORIO ISOLADO,SP,606dba4543f29a1e7c7f7432
606dba4643f29a1e7c7f7433,CENTRO,17503030,6130399,--,--,SALA 33,14/01/2009,INDIVIDUAL,MUNICIPAL,AV CARLOS GOMES,MARILIA - IBGE - 352900,CONSULTORIO DRA MARCILENE C FLORESTI,MARCILENE CRISTINA FLORESTI,553,352900501-865-000224-1-1,SMS,FÍSICA,--,14-997847363,CONSULTORIO ISOLADO,SP,606dba4643f29a1e7c7f7433
606dba4743f29a1e7c7f7434,CENTRO,17501090,9231536,--,--,SALA 23,08/05/2017,INDIVIDUAL,MUNICIPAL,RUA BANDEIRANTES,MARILIA - IBGE - 352900,CONSULTORIO DRA MARGARET DE OLIVEIRA ALVAREZ SUCENA,MARGARET DE OLIVEIRA ALVAREZ SUCENA,297,352900501-865000624-1-3,SMS,FÍSICA,--,(14) 98132-0258,CONSULTORIO ISOLADO,SP,606dba4743f29a1e7c7f7434
606dba4843f29a1e7c7f7435,BARBOSA,17501030,5856280,--,--,--,06/07/2006,INDIVIDUAL,MUNICIPAL,AV GONCALVES DIAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ANGELA BARAMBILLA DELBONI,MARIA ANGELA BARAMBILLA DELBONI,276,352900501-851-000222-1-9,SMS,FÍSICA,--,14-34330228,CONSULTORIO ISOLADO,SP,606dba4843f29a1e7c7f7435
606dba4943f29a1e7c7f7436,FRAGATA,17501340,5995329,--,--,--,01/09/2008,INDIVIDUAL,MUNICIPAL,RUA JOSE AUGUSTO DE ARAUJO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ANGELA DO C MARINS,MARIA ANGELA DO CRENSI MARINS,22,352900501-863-000253-1-3,SMS,FÍSICA,--,1434223900,CONSULTORIO ISOLADO,SP,606dba4943f29a1e7c7f7436
606dba4a43f29a1e7c7f7437,ALTO CAFEZAL,17502000,7018398,--,--,SALA 51,28/03/2012,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ANGELICA DO NASCIMENTO GUILHEN,MARIA ANGELICA DO NASCIMENTO GUILHEN,936,35290050186300127914,SMS,FÍSICA,--,14-3221-5671,CONSULTORIO ISOLADO,SP,606dba4a43f29a1e7c7f7437
606dbada76e3efff8a6a7192,CASCATA,17509140,6241220,--,--,--,11/03/2009,INDIVIDUAL,MUNICIPAL,RUA GOIAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ANGELICA M PARDO,MARIA ANGELICA MACANO PARDO,392,352900501-865-000192-1-6,SMS,FÍSICA,--,14-34549035,CONSULTORIO ISOLADO,SP,606dbada76e3efff8a6a7192
606dbadb76e3efff8a6a7193,BANZATO,17515160,5246873,--,--,SALA 3,09/06/2006,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA APARECIDA SARTOR MONTOLAR,MARIA APARECIDA SARTOR MONTOLAR,736,352900501-851-000532-1-0,SMS,FÍSICA,--,014-34336171,CONSULTORIO ISOLADO,SP,606dbadb76e3efff8a6a7193
606dbadc76e3efff8a6a7194,CENTRO,17500090,7305109,--,--,--,22/02/2013,INDIVIDUAL,MUNICIPAL,AVENIDA RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA CASSIA ASPERTI OTTAIANO,MARIA CASSIA ASPERTI OTTAIANO,86,352900501-865-00038-1-6,SMS,FÍSICA,--,14 - 3433-3133,CONSULTORIO ISOLADO,SP,606dbadc76e3efff8a6a7194
606dbadd76e3efff8a6a7195,MARIA IZABEL,17515230,5571375,--,--,SALA 01,20/03/2019,INDIVIDUAL,MUNICIPAL,RUA JULIO DE MESQUITA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA CASSIA C MAZZI FREIRE,MARIA CASSIA C MAZZI FREIRE,356,352900501-863-001003-1-5,SMS,FÍSICA,--,14 3433 6950,CONSULTORIO ISOLADO,SP,606dbadd76e3efff8a6a7195
606dbade76e3efff8a6a7196,BANZATO,17515160,5169666,--,--,--,30/10/2006,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA CELIA BICUDO SILVA,MARIA CELIA BICUDO SILVA,745,352900501-851-001271-1-6,SMS,FÍSICA,--,14-34338894,CONSULTORIO ISOLADO,SP,606dbade76e3efff8a6a7196
606dbadf76e3efff8a6a7197,JD MARIA ISABEL,17515300,5076676,--,--,--,--,INDIVIDUAL,MUNICIPAL,AV CASCATA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA DE LOURDES HAFNER,MARIA DE LOURDES MARMORATO BOTTA HAFNER,47,352900501-851-000009-1-2,--,FÍSICA,--,14-34222990,CONSULTORIO ISOLADO,SP,606dbadf76e3efff8a6a7197
606dbae076e3efff8a6a7198,CASCATA,17509180,6167357,--,--,--,12/02/2009,INDIVIDUAL,MUNICIPAL,AV VICENTE FERREIRA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA DO CARMO SILVA RIBEIRO,MARIA DO CARMO SILVA RIBEIRO,392,352900501-865-000107-1-5,SES,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dbae076e3efff8a6a7198
606dbae176e3efff8a6a7199,MARIA IZABEL,17516710,7007000,--,--,--,20/04/2012,INDIVIDUAL,MUNICIPAL,RUA 21 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA EMILIA DE SOUZA,MARIA EMILIA DE SOUZA,494,352900501-865-000270-1-4,SMS,FÍSICA,--,14 3413-9663,CONSULTORIO ISOLADO,SP,606dbae176e3efff8a6a7199
606dbae276e3efff8a6a719a,MARIA IZABEL,17515230,7876742,--,--,SALA 04 E 05,20/03/2019,INDIVIDUAL,MUNICIPAL,RUA JULIO DE MESQUITA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA HELENA MAZZI FREIRE NIGRO,MARIA HELENA MAZZI FREIRE NIGRO,356,352900501-863-001346-1-1,SMS,FÍSICA,--,14 3433 6950,CONSULTORIO ISOLADO,SP,606dbae276e3efff8a6a719a
606dbae376e3efff8a6a719b,CENTRO,17502000,5233445,--,--,--,13/04/2006,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ILCE DIAS DEGANI,MARIA ILCE DIAS DEGANI,1475,352900501-863-000400-1-8,SMS,FÍSICA,--,14-34225306,CONSULTORIO ISOLADO,SP,606dbae376e3efff8a6a719b
606dbae476e3efff8a6a719c,MARIA IZABEL,17515220,5246660,--,--,--,14/08/2006,INDIVIDUAL,MUNICIPAL,RUA VINTE E UM DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA ISABEL GONCALVES,MARIA ISABEL GONCALVES,53,352900501-851001393-1-9,SMS,FÍSICA,--,014-34131466,CONSULTORIO ISOLADO,SP,606dbae476e3efff8a6a719c
606dbae576e3efff8a6a719d,ALTO CAFEZAL,17502020,3855279,--,--,--,02/02/2006,INDIVIDUAL,MUNICIPAL,RUA SETE DE STEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA M B F DA COSTA,MARIA MARTHA OHL BARTHOLOMEU FERREIRA DA COSTA,1555,352900501-8650001151-7,SMS,FÍSICA,--,14-34332905,CONSULTORIO ISOLADO,SP,606dbae576e3efff8a6a719d
606dbae676e3efff8a6a719e,SALGADO FILHO,17502560,5115663,--,--,--,21/08/2003,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA MARCIA GUEDES LEITE,MARIA MARCIA GUEDES LEITE,87,352900501-851-000787-1-9,SMS,FÍSICA,--,14-34333088,CONSULTORIO ISOLADO,SP,606dbae676e3efff8a6a719e
606dbae776e3efff8a6a719f,SALGADO FILHO,17515190,5143284,--,--,--,30/10/2006,INDIVIDUAL,MUNICIPAL,RUA TUPA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIA REGINA VIEGAS DE ALMEIDA,MARIA REGINA VIEGAS DE ALMEIDA,492,352900501-851-001698-0-3,SMS,FÍSICA,--,14-34334667,CONSULTORIO ISOLADO,SP,606dbae776e3efff8a6a719f
606dbae876e3efff8a6a71a0,FRAGATA,17501230,9839208, 30766214000134,--,--,24/05/2019,INDIVIDUAL,MUNICIPAL,AV ALFEU CEZAR PEDROSA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIANA C DE A SAUSANAVICIUS,MARIANA C DE A SAUSANAVICIUS FONOAUDIOLOGIA,96,3451551,SMS,JURÍDICA,--,(14) 9978-8767,CONSULTORIO ISOLADO,SP,606dbae876e3efff8a6a71a0
606dbae976e3efff8a6a71a1,MARIA IZABEL,17516170,9165673,--,--,--,25/11/2016,INDIVIDUAL,MUNICIPAL,RUA 21 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIANA MINARDI SALVIANO,MARIANA MINARDI SALVIANO,494,352900501-865-000510-1-1,SMS,FÍSICA,--,14-34139663,CONSULTORIO ISOLADO,SP,606dbae976e3efff8a6a71a1
606dbaea76e3efff8a6a71a2,JD MARIA IZABEL,17509130,0460400, 39815757000179,--,--,21/12/2020,INDIVIDUAL,MUNICIPAL,RUA MARQUES DE SAO VICENTE,MARILIA - IBGE - 352900,CONSULTORIO DRA MARIELLE DA SILVA FERNANDES LOUREIRO,MARIELLE DA SILVA FERNANDES LOUREIRO,231,35290050186500078602,SMS,JURÍDICA,--,(14) 99809-2636,CONSULTORIO ISOLADO,SP,606dbaea76e3efff8a6a71a2
606dbaeb76e3efff8a6a71a3,CENTRO,17500070,7380216,--,--,SALA 04,18/11/2013,INDIVIDUAL,MUNICIPAL,RUA MARANHAO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARILDA DO CARMO RODRIGUES,MARILDA DO CARMO RODRIGUES,75,352900501-863-000-802-1-7,SMS,FÍSICA,--,14 - 3413-2819,CONSULTORIO ISOLADO,SP,606dbaeb76e3efff8a6a71a3
606dbaec76e3efff8a6a71a4,MARIA ISABEL,17516032,7923139,--,--,--,25/02/2016,INDIVIDUAL,MUNICIPAL,RUA DOS BANCARIO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARILIA GEHRMANN BEOLCHI MARTINS,MARILIA GEHRMANN BEOLCHI MARTINS,496,352900501-865-00055013,SMS,FÍSICA,--,14-33180495,CONSULTORIO ISOLADO,SP,606dbaec76e3efff8a6a71a4
606dbaed76e3efff8a6a71a5,CENTRO,17502000,6030378,--,--,--,28/05/2008,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARILIA POLLON PELISSARI,MARILIA POLLON PELISSARI,1357,352900501-863-000933-1-9,SMS,FÍSICA,--,14-34135377,CONSULTORIO ISOLADO,SP,606dbaed76e3efff8a6a71a5
606dbaed76e3efff8a6a71a6,FRAGATA,17516000,9678786,--,--,--,12/12/2018,INDIVIDUAL,MUNICIPAL,AV DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARINA BERTONE BUCK,MARINA BERTONE BUCK,821,35290050186500068012,SES,FÍSICA,--,14981565507,CONSULTORIO ISOLADO,SP,606dbaed76e3efff8a6a71a6
606dbaee76e3efff8a6a71a7,SALGADO FILHO,17502020,9674578, 30846310000192,--,--,12/07/2018,INDIVIDUAL,MUNICIPAL,RUA 07 DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARINA DALL ANTONIA ASSUMPCAO,MARINA DALL ANTONIA ASSUMPCAO,930,352900501-863-00236217,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606dbaee76e3efff8a6a71a7
606dbaef76e3efff8a6a71a8,MARIA IZABEL,17515260,3962458,--,--,--,26/08/2008,INDIVIDUAL,MUNICIPAL,RUA THOMAZ GONZAGA,MARILIA - IBGE - 352900,CONSULTORIO DRA MARINA LIGIA BUENO,MARINA LIGIA BUENO,156,352900501-863-000215-1-2,SMS,FÍSICA,--,14996912329,CONSULTORIO ISOLADO,SP,606dbaef76e3efff8a6a71a8
606dbaf076e3efff8a6a71a9,BOA VISTA,17501560,6957102,--,--,--,24/02/2012,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA MARISA APARECIDA COSTA MARANGON,MARISA APARECIDA COSTA MARANGON,119,352900501-865-000322 -1-2,SMS,FÍSICA,--,14 -33161782,CONSULTORIO ISOLADO,SP,606dbaf076e3efff8a6a71a9
606dbaf176e3efff8a6a71aa,PORTAL DOS NOBRES,17516000,9014470,--,--,TORRENOVAYORK S 303,08/07/2016,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DRA MARTA FRESNEDA TOME,MARTA FRESNEDA TOME,3895,352900501-865-000576-1-7,SMS,FÍSICA,--,(14) 3306-9306,CONSULTORIO ISOLADO,SP,606dbaf176e3efff8a6a71aa
606dbaf276e3efff8a6a71ab,NOVA MARILIA,17523150,9426639,--,--,--,02/02/2018,INDIVIDUAL,MUNICIPAL,NAIR ROSILIO GUTIERREZ,MARILIA - IBGE - 352900,CONSULTORIO DRA MAYARA DE OLIVEIRA DA SILVA,MAYARA DE OLIVEIRA DA SILVA,65,35290050186300227218,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606dbaf276e3efff8a6a71ab
606dbaf376e3efff8a6a71ac,PQ SAO JORGE,17520240,5332893,--,--,--,27/03/2007,INDIVIDUAL,MUNICIPAL,AV JOAO RAMALHO,MARILIA - IBGE - 352900,CONSULTORIO DRA MEIRE SAYURI SADO,MEIRE SAYURI SADO,1791,35290050186300009610,SMS,FÍSICA,--,14-34174984,CONSULTORIO ISOLADO,SP,606dbaf376e3efff8a6a71ac
606dbaf476e3efff8a6a71ad,PALMITAL,17523380,7110758,--,--,--,27/08/2012,INDIVIDUAL,MUNICIPAL,AVENIDA NELSO SPIELMAN,MARILIA - IBGE - 352900,CONSULTORIO DRA MELISSA ANGELICA AKEMI SANARA DE OLIVEIRA,MELISSA ANGELICA AKEMI SANARA DE OLIVEIRA,857,35290050186300162213,SMS,FÍSICA,--,14 - 3422-6660,CONSULTORIO ISOLADO,SP,606dbaf476e3efff8a6a71ad
